SD,SE,ND,NE
,,,28.57142857
,,,16.21621622
,,,25
,,,14.47368421
,,,23.68421053
,,,18.91891892
,,,45.45454545
,,,16
,,,23.07692308
,,,5.555555556
,,,41.66666667
,,,15.625
,,,76.92307692
,,,17.39130435
,,,40
,,,60
,,,57.14285714
,,,12.90322581
,,,38.46153846
,,,9.090909091
,,,16.66666667
,,,10.52631579
,,,40
,,,20.83333333
,,,17.85714286
,,,20
,,,23.52941176
,,,41.66666667
,,,12
,,,8.571428571
,,,15.15151515
,,,22.22222222
,,,27.77777778
,,,11.47540984
,,,41.17647059
,,,6.329113924
,,,25.80645161
,,,8.974358974
,,,3.048780488
,,,41.66666667
,,,2.702702703
,,,7.594936709
,,,30.76923077
,,,7.142857143
,,,7.228915663
,,,7.594936709
,,,31.03448276
,,,62.5
,,,55.55555556
,,,41.17647059
,,,18.18181818
,,,33.33333333
,,,30.76923077
,,,10.52631579
,,,30.76923077
,,,21.05263158
,,,15
,,,28.57142857
,,,33.33333333
,,,7.692307692
,,,13.33333333
,,,3.144654088
,,,33.33333333
,,,1.730103806
,,,14.58333333
,,,13.43283582
,,,18.51851852
,,,9.375
,,,10.81081081
,,,4.95049505
,,,3.603603604
,,,21.42857143
,,,33.33333333
,,,12.30769231
,,,62.5
,,,50
,,,19.04761905
,,,6.18556701
,,,7.692307692
,,,5
,,,5.063291139
,,,3.472222222
,,,7.407407407
,,,23.33333333
,,,26.66666667
,,,10.25641026
,,,32.14285714
,,,33.33333333
,,,23.52941176
,,,20
,,,1.680672269
,,,12.5
,,,28
,,,11.42857143
,,,13.15789474
,,,62.5
,,,23.52941176
,,,8.139534884
,,,13.7254902
,,,16.66666667
,,,13.04347826
,,,44.44444444
,,,25
,,,62.5
,,,14.28571429
,,,2.116402116
,,,28.57142857
,,,15
,,,75
,,,31.57894737
,,,20.83333333
,,,30.76923077
,,,14.28571429
,,,10.90909091
,,,4.12371134
,,,20
,,,62.5
,,,4.081632653
,,,11.42857143
,,,9.090909091
,,,38.46153846
,,,10.29411765
,,,22.22222222
,,,8.510638298
,,,5.797101449
,,,4.938271605
,,,35.71428571
,,,36.36363636
,,,19.04761905
,,,12.90322581
,,,16.12903226
,,,66.66666667
,,,33.33333333
,,,25.92592593
,,,16
,,,33.33333333
,,,8.571428571
,,,10.81081081
,,,14.81481481
,,,53.84615385
,,,26.31578947
,,,8.888888889
,,,20
,,,13.79310345
,,,22.22222222
,,,5.633802817
,,,23.52941176
,,,57.14285714
,,,12.5
,,,3.623188406
,,,20
,,,33.33333333
,,,7.142857143
,,,6.666666667
,,,6.153846154
,,,22.72727273
,,,12.12121212
,,,8.064516129
,,,8.928571429
,,,44.44444444
,,,15.2173913
,,,11.11111111
,,,34.21052632
,,,25
,,,11.76470588
,,,7.079646018
,,,62.90322581
,,,15.625
,,,5.194805195
,,,10.52631579
,,,39.13043478
,,,9.756097561
,,,23.52941176
,,,60
,,,36.36363636
,,,9.259259259
,,,12
,,,18.75
,,,62.5
,,,33.33333333
,,,28.57142857
,,,25
,,,29.41176471
,,,17.64705882
,,,20
,,,18.18181818
,,,14
,,,3.25203252
,,,26.08695652
,,,26.66666667
,,,16.27906977
,,,14.28571429
,,,9.523809524
,,,23.80952381
,,,18.18181818
,,,9.090909091
,,,36.36363636
,,,11.76470588
,,,3.676470588
,,,3.278688525
,,,22.22222222
,,,8.219178082
,,,2.830188679
,,,33.33333333
,,,50
,,,20
,,,27.77777778
,,,50
,,,27.77777778
,,,50
,,,9.756097561
,,,15.78947368
,,,1.913875598
,,,7.407407407
,,,19.23076923
,,,15.78947368
,,,12
,,,3.80952381
,,,55.55555556
,,,13.88888889
,,,4.819277108
,,,6.153846154
,,,21.05263158
,,,30.76923077
,,,50
,,,1.732673267
,,,17.24137931
,,,20
,,,55.55555556
,,,55.55555556
,,,38.46153846
,,,2.469135802
,,,50
,,,26.66666667
,,,28.57142857
,,,26.66666667
,,,16.66666667
,,,15.38461538
,,,8.888888889
,,,17.24137931
,,,15.625
,,,29.41176471
,,,8.888888889
,,,27.77777778
,,,27.5862069
,,,36.36363636
,,,14.28571429
,,,7.272727273
,,,6.306306306
,,,14.63414634
,,,21.05263158
,,,25
,,,8.333333333
,,,16
,,,25
,,,36.36363636
,,,9.090909091
,,,50
,,,11.11111111
,,,3.25203252
,,,9.259259259
,,,9.259259259
,,,20
,,,56.25
,,,45.45454545
,,,15
,,,10.16949153
,,,36.36363636
,,,9.523809524
,,,10.52631579
,,,23.80952381
,,,5.263157895
,,,60
,,,24.35897436
,,,37.5
,,,5.128205128
,,,6.451612903
,,,7.407407407
,,,22.22222222
,,,17.39130435
,,,76.92307692
,,,19.04761905
,,,10.34482759
,,,17.24137931
,,,58.82352941
,,,2.577319588
,,,20
,,,10.90909091
,,,6.097560976
,,,17.39130435
,,,36.36363636
,,,23.52941176
,,,11.36363636
,,,28.57142857
,,,46.15384615
,,,54.54545455
,,,30.76923077
,,,42.85714286
,,,8.333333333
,,,18.18181818
,,,15.625
,,,7.01754386
,,,66.66666667
,,,8.620689655
,,,20
,,,17.39130435
,,,33.33333333
,,,23.52941176
,,,8.536585366
,,,42.85714286
,,,18.18181818
,,,19.04761905
,,,7.575757576
,,,27.27272727
,,,10.41666667
,,,16.66666667
,,,23.07692308
,,,8.108108108
,,,63.63636364
,,,7.01754386
,,,11.11111111
,,,57.14285714
,,,10.16949153
,,,10.52631579
,,,35.71428571
,,,5.426356589
,,,28.125
,,,3.921568627
,,,3.773584906
,,,2.919708029
,,,6.153846154
,,,6.25
,,,5.633802817
,,,8.108108108
,,,31.57894737
,,,33.33333333
,,,24
,,,19.35483871
,,,10.81081081
,,,40
,,,11.11111111
,,,15.78947368
,,,16.12903226
,,,57.14285714
,,,6.930693069
,,,9.433962264
,,,18.75
,,,22.72727273
,,,13.88888889
,,,62.5
,,,6.034482759
,,,2.962962963
,,,42.85714286
,,,36.36363636
,,,4.395604396
,,,40
,,,5.882352941
,,,5.970149254
,,,7.547169811
,,,72.72727273
,,,3.472222222
,,,9.375
,,,15.38461538
,,,12.5
,,,30.76923077
,,,9.756097561
,,,53.33333333
,,,6.666666667
,,,37.83783784
,,,5.714285714
,,,46.15384615
,,,41.66666667
,,,23.07692308
,,,29.41176471
,,,19.51219512
,,,40
,,,11.42857143
,,,3.333333333
,,,8.695652174
,,,40
,,,8.510638298
,,,20.83333333
,,,46.15384615
,,,30.76923077
,,,8.510638298
,,,44.44444444
,,,17.39130435
,,,14
,,,4.615384615
,,,12.72727273
,,,5.263157895
,,,35.29411765
,,,11.76470588
,,,3.867403315
,,,23.52941176
,,,22.22222222
,,,7.228915663
,,,19.23076923
,,,10
,,,12.90322581
,,,18.42105263
,,,7.407407407
,,,31.57894737
,,,9.756097561
,,,45.45454545
,,,50
,,,22.85714286
,,,6.542056075
,,,11.62790698
,,,17.85714286
,,,30.76923077
,,,20
,,,25
,,,27.77777778
,,,8.163265306
,,,12.90322581
,,,3.03030303
,,,5.882352941
,,,26.66666667
,,,14.28571429
,,,3.418803419
,,,15.38461538
,,,15.38461538
,,,25
,,,61.53846154
,,,7.272727273
,,,5.333333333
,,,17.39130435
,,,7.843137255
,,,22.22222222
,,,18.75
,,,33.33333333
,,,50
,,,33.33333333
,,,35.29411765
,,,7.058823529
,,,14.28571429
,,,16.66666667
,,,60
,,,7.352941176
,,,17.39130435
,,,7.608695652
,,,8.43373494
,,,33.33333333
,,,40
,,,16.21621622
,,,14.89361702
,,,47.05882353
,,,7.692307692
,,,7.01754386
,,,5.319148936
,,,33.33333333
,,,14.54545455
,,,3.51758794
,,,9.090909091
,,,20
,,,5.970149254
,,,14.28571429
,,,8.695652174
,,,33.33333333
,,,9.090909091
,,,12.12121212
,,,42.85714286
,,,18.18181818
,,,30.76923077
,,,38.46153846
,,,1.461988304
,,,5.714285714
,,,7.792207792
,,,16.66666667
,,,21.05263158
,,,18.18181818
,,,15
,,,26.66666667
,,,10.71428571
,,,8.333333333
,,,6.666666667
,,,7.476635514
,,,28.57142857
,,,6.849315068
,,,5.882352941
,,,6.666666667
,,,12.90322581
,,,8.196721311
,,,15.15151515
,,,14.81481481
,,,11.32075472
,,,12.19512195
,,,15.38461538
,,,22.22222222
,,,21.42857143
,,,11.47540984
,,,36.84210526
,,,23.52941176
,,,2.666666667
,,,21.05263158
,,,5.970149254
,,,7.692307692
,,,21.62162162
,,,44.44444444
,,,5.882352941
,,,31.25
,,,28.57142857
,,,6.41025641
,,,7.894736842
,,,44.44444444
,,,10.90909091
,,,11.11111111
,,,16
,,,2.247191011
,,,4.87804878
,,,5
,,,28
,,,10.52631579
,,,5.405405405
,,,35.29411765
,,,22.22222222
,,,25.80645161
,,,3.636363636
,,,33.33333333
,,,14.94252874
,,,4.166666667
,,,9.756097561
,,,30.76923077
,,,18.36734694
,,,33.33333333
,,,15.38461538
,,,6.730769231
,,,7.246376812
,,,62.5
,,,15.55555556
,,,12.19512195
,,,14.70588235
,,,4.87804878
,,,50
,,,36
,,,14.28571429
,,,6.666666667
,,,6.451612903
,,,15.38461538
,,,17.07317073
,,,42.85714286
,,,20.83333333
,,,8.450704225
,,,57.14285714
,,,5.063291139
,,,20
,,,58.33333333
,,,47.82608696
,,,9.302325581
,,,8.928571429
,,,11.76470588
,,,26.66666667
,,,20.83333333
,,,1.754385965
,,,35.29411765
,,,22.72727273
,,,10
,,,4.301075269
,,,28.57142857
,,,23.07692308
,,,15.625
,,,3.96039604
,,,5.050505051
,,,7.692307692
,,,16
,,,20
,,,7.272727273
,,,57.14285714
,,,6.896551724
,,,18.18181818
,,,14.03508772
,,,11.11111111
,,,13.33333333
,,,9.756097561
,,,36.36363636
,,,5.405405405
,,,7.792207792
,,,16.66666667
,,,25
,,,14.28571429
,,,30
,,,15.15151515
,,,9.459459459
,,,8.474576271
,,,8.510638298
,,,10
,,,12.12121212
,,,16.66666667
,,,20
,,,27.27272727
,,,5.714285714
,,,22.72727273
,,,30.76923077
,,,80
,,,11.11111111
,,,16.21621622
,,,44.44444444
,,,20
,,,19.35483871
,,,46.15384615
,,,10.81081081
,,,16.66666667
,,,30.76923077
,,,16
,,,7.8125
,,,17.39130435
,,,4.12371134
,,,21.42857143
,,,19.04761905
,,,12.90322581
,,,7.843137255
,,,17.39130435
,,,39.13043478
,,,13.79310345
,,,7.777777778
,,,33.33333333
,,,5.633802817
,,,16.66666667
,,,44.44444444
,,,3.726708075
,,,54.54545455
,,,29.41176471
,,,17.39130435
,,,14.81481481
,,,6.25
,,,8.163265306
,,,31.25
,,,7.575757576
,,,18.51851852
,,,33.33333333
,,,6.896551724
,,,19.04761905
,,,3.921568627
,,,28.57142857
,,,50
,,,11.66666667
,,,25
,,,5.194805195
,,,15.625
,,,40
,,,8.474576271
,,,2.777777778
,,,7.692307692
,,,8.163265306
,,,9.090909091
,,,10.41666667
,,,40
,,,8.333333333
,,,6.603773585
,,,28.57142857
,,,10
,,,8
,,,19.23076923
,,,12.5
,,,22.85714286
,,,29.16666667
,,,33.33333333
,,,19.04761905
,,,6.25
,,,8.771929825
,,,60
,,,5.263157895
,,,23.80952381
,,,2.287581699
,,,12.06896552
,,,14.81481481
,,,9.259259259
,,,29.41176471
,,,4.895104895
,,,8.974358974
,,,2.941176471
,,,15.78947368
,,,7.01754386
,,,28.57142857
,,,28
,,,11.42857143
,,,16.21621622
,,,22.22222222
,,,35.71428571
,,,8.510638298
,,,16
,,,55.55555556
,,,29.41176471
,,,25
,,,10.81081081
,,,11.11111111
,,,27.27272727
,,,25
,,,7.142857143
,,,6.896551724
,,,30.55555556
,,,12.19512195
,,,10.25641026
,,,3.539823009
,,,5.063291139
,,,26.66666667
,,,8.108108108
,,,57.14285714
,,,21.05263158
,,,40
,,,26.66666667
,,,2.75862069
,,,30.43478261
,,,6.862745098
,,,11.9047619
,,,8.450704225
,,,12.19512195
,,,13.51351351
,,,11.11111111
,,,11.76470588
,,,28.57142857
,,,36.36363636
,,,8.928571429
,,,4.651162791
,,,12.5
,,,30
,,,55.55555556
,,,18.18181818
,,,8.510638298
,,,42.85714286
,,,23.52941176
,,,19.04761905
,,,9.090909091
,,,50
,,,5.633802817
,,,22.22222222
,,,4.545454545
,,,11.62790698
,,,12.12121212
,,,8.771929825
,,,9.333333333
,,,36
,,,18.86792453
,,,12.82051282
,,,8.163265306
,,,22.22222222
,,,9.090909091
,,,11.94029851
,,,8.888888889
,,,41.66666667
,,,13.7254902
,,,2.105263158
,,,5.952380952
,,,10.81081081
,,,28.57142857
,,,10.52631579
,,,29.41176471
,,,14.81481481
,,,6.779661017
,,,19.04761905
,,,17.24137931
,,,29.16666667
,,,12.90322581
,,,9.433962264
,,,55.55555556
,,,17.5
,,,62.5
,,,23.80952381
,,,53.84615385
,,,33.33333333
,,,14.81481481
,,,36.36363636
,,,8.641975309
,,,13.88888889
,,,15.625
,,,44.44444444
,,,10
,,,18.18181818
,,,16.66666667
,,,4.87804878
,,,2.366863905
,,,10
,,,12.90322581
,,,29.41176471
,,,8.510638298
,,,23.80952381
,,,17.39130435
,,,8.333333333
,,,11.11111111
,,,6.666666667
,,,2.105263158
,,,14.28571429
,,,12.76595745
,,,21.05263158
,,,9.722222222
,,,5.333333333
,,,5.309734513
,,,14.81481481
,,,14.28571429
,,,5.479452055
,,,30.76923077
,,,12.12121212
,,,4.580152672
,,,25
,,,20.51282051
,,,15.38461538
,,,20
,,,7.272727273
,,,54.54545455
,,,11.11111111
,,,35.29411765
,,,28.57142857
,,,23.52941176
,,,18.18181818
,,,30.76923077
,,,20.68965517
,,,10
,,,16.66666667
,,,2.43902439
,,,25
,,,30
,,,28.57142857
,,,8.641975309
,,,18.60465116
,,,9.090909091
,,,12.5
,,,30.76923077
,,,18.18181818
,,,5.952380952
,,,8.73015873
,,,8
,,,2.958579882
,,,8.928571429
,,,6.896551724
,,,6.153846154
,,,26.66666667
,,,16
,,,45.45454545
,,,8.450704225
,,,16
,,,15.38461538
,,,3.389830508
,,,28.57142857
,,,36.36363636
,,,14.70588235
,,,13.33333333
,,,5.454545455
,,,28.125
,,,7.228915663
,,,80
,,,35.71428571
,,,5
,,,17.24137931
,,,33.33333333
,,,17.85714286
,,,26.66666667
,,,25
,,,12.82051282
,,,57.14285714
,,,3.846153846
,,,26.31578947
,,,10
,,,11.11111111
,,,10.90909091
,,,37.5
,,,12.5
,,,2.336448598
,,,9.375
,,,35
,,,66.66666667
,,,14.81481481
,,,11.53846154
,,,8.955223881
,,,16
,,,3.96039604
,,,26.31578947
,,,50
,,,7.777777778
,,,14.70588235
,,,12.5
,,,22.85714286
,,,4.504504505
,,,5.882352941
,,,4.651162791
,,,6.097560976
,,,21.05263158
,,,11.76470588
,,,50
,,,7.407407407
,,,13.79310345
,,,29.16666667
,,,33.33333333
,,,20
,,,33.33333333
,,,26.66666667
,,,6.557377049
,,,5.714285714
,,,26.47058824
,,,17.64705882
,,,17.5
,,,30
,,,28.57142857
,,,13.88888889
,,,6.557377049
,,,7.547169811
,,,8.928571429
,,,11.11111111
,,,14.89361702
,,,54.54545455
,,,20.68965517
,,,15.15151515
,,,62.5
,,,14.28571429
,,,62.5
,,,35.29411765
,,,9.523809524
,,,35.71428571
,,,5.333333333
,,,12.08791209
,,,19.04761905
,,,3.571428571
,,,46.66666667
,,,2.580645161
,,,4.929577465
,,,12
,,,27.77777778
,,,33.33333333
,,,6.493506494
,,,57.14285714
,,,21.05263158
,,,18.42105263
,,,8.823529412
,,,2.739726027
,,,36.36363636
,,,8.695652174
,,,30
,,,33.33333333
,,,83.33333333
,,,25
,,,21.05263158
,,,12.12121212
,,,6.329113924
,,,5.681818182
,,,30.76923077
,,,57.14285714
,,,2.919708029
,,,25
,,,14
,,,9.433962264
,,,40
,,,11.42857143
,,,57.14285714
,,,42.85714286
,,,16
,,,12.12121212
,,,10.16949153
,,,50
,,,16.66666667
,,,9.090909091
,,,25
,,,40
,,,11.9047619
,,,28.57142857
,,,21.42857143
,,,26.31578947
,,,13.79310345
,,,16.66666667
,,,26.08695652
,,,33.33333333
,,,33.33333333
,,,25
,,,27.77777778
,,,17.39130435
,,,16.27906977
,,,23.52941176
,,,5.333333333
,,,33.33333333
,,,4.242424242
,,,50
,,,6.451612903
,,,46.15384615
,,,12.5
,,,9.090909091
,,,42.10526316
,,,23.07692308
,,,36.36363636
,,,25
,,,17.94871795
,,,25
,,,20
,,,20
,,,5.376344086
,,,13.7254902
,,,25
,,,7.594936709
,,,21.42857143
,,,13.15789474
,,,23.52941176
,,,44.44444444
,,,42.85714286
,,,6.896551724
,,,3.03030303
,,,8.888888889
,,,25
,,,32.5
,,,8.695652174
,,,13.79310345
,,,4.807692308
,,,45.45454545
,,,20
,,,40
,,,6.060606061
,,,60
,,,11.66666667
,,,45.45454545
,,,2.941176471
,,,8.163265306
,,,12.76595745
,,,35.71428571
,,,14.81481481
,,,22.72727273
,,,44.44444444
,,,33.33333333
,,,13.51351351
,,,26.31578947
,,,7.317073171
,,,41.66666667
,,,17.39130435
,,,36.36363636
,,,5.263157895
,,,13.88888889
,,,6.779661017
,,,17.39130435
,,,46.15384615
,,,45.45454545
,,,22.22222222
,,,25
,,,12.90322581
,,,23.52941176
,,,20.83333333
,,,6.542056075
,,,28.57142857
,,,52.94117647
,,,17.39130435
,,,18.91891892
,,,63.63636364
,,,7.142857143
,,,2.580645161
,,,30.76923077
,,,18.91891892
,,,35.71428571
,,,4.347826087
,,,4.597701149
,,,11.11111111
,,,1.762114537
,,,23.52941176
,,,13.33333333
,,,16.66666667
,,,12.82051282
,,,28.57142857
,,,20
,,,6.849315068
,,,11.66666667
,,,14.70588235
,,,55.55555556
,,,0.577200577
,,,3.773584906
,,,8.333333333
,,,2.247191011
,,,13.33333333
,,,21.05263158
,,,5.882352941
,,,15.78947368
,,,12.06896552
,,,14.28571429
,,,9.756097561
,,,5.555555556
,,,17.24137931
,,,25
,,,50
,,,16.66666667
,,,8.888888889
,,,18.42105263
,,,8.955223881
,,,29.03225806
,,,9.259259259
,,,10.16949153
,,,26.31578947
,,,16
,,,6.557377049
,,,29.41176471
,,,9.459459459
,,,33.33333333
,,,25
,,,11.76470588
,,,2.919708029
,,,9.523809524
,,,62.5
,,,7.692307692
,,,8.163265306
,,,6.451612903
,,,5.555555556
,,,6.666666667
,,,7.692307692
,,,12.19512195
,,,4.761904762
,,,9.090909091
,,,7.547169811
,,,10
,,,8.888888889
,,,4.210526316
,,,23.80952381
,,,17.0212766
,,,22.22222222
,,,12.72727273
,,,5.333333333
,,,6.779661017
,,,18.18181818
,,,5.035971223
,,,15.38461538
,,,14.81481481
,,,14.81481481
,,,10.44776119
,,,15.625
,,,8.163265306
,,,45.45454545
,,,33.33333333
,,,5.769230769
,,,36.36363636
,,,6.896551724
,,,26.31578947
,,,16.66666667
,,,4.494382022
,,,19.51219512
,,,12.19512195
,,,20
,,,20
,,,23.52941176
,,,16.66666667
,,,62.5
,,,16.66666667
,,,5.617977528
,,,50
,,,22.22222222
,,,27.77777778
,,,9.523809524
,,,5.93220339
,,,60
,,,28.57142857
,,,15.2173913
,,,11.11111111
,,,6.896551724
,,,30.43478261
,,,8.510638298
,,,2.45398773
,,,26.66666667
,,,35.71428571
,,,17.39130435
,,,12.19512195
,,,12.12121212
,,,12.5
,,,7.352941176
,,,14.28571429
,,,36.36363636
,,,18.18181818
,,,14.63414634
,,,6.214689266
,,,13.1147541
,,,21.73913043
,,,69.23076923
,,,5
,,,13.33333333
,,,35.29411765
,,,3.389830508
,,,13.51351351
,,,18.60465116
,,,33.33333333
,,,5.434782609
,,,3.846153846
,,,11.11111111
,,,44.44444444
,,,2.43902439
,,,8.333333333
,,,37.5
,,,5
,,,4.938271605
,,,14.28571429
,,,33.33333333
,,,3.048780488
,,,16.66666667
,,,20.83333333
,,,17.5
,,,23.52941176
,,,5.194805195
,,,36.36363636
,,,4.705882353
,,,8
,,,26.66666667
,,,16
,,,25
,,,14.81481481
,,,11.11111111
,,,55.55555556
,,,7.01754386
,,,28.57142857
,,,11.11111111
,,,14.81481481
,,,8.888888889
,,,26.66666667
,,,20
,,,50
,,,9.803921569
,,,4
,,,7.01754386
,,,30.76923077
,,,2.590673575
,,,20
,,,11.11111111
,,,14.28571429
,,,13.79310345
,,,2.469135802
,,,18.75
,,,6.060606061
,,,14.28571429
,,,10.52631579
,,,36.36363636
,,,13.79310345
,,,22.22222222
,,,40
,,,18.42105263
,,,11.11111111
,,,9.523809524
,,,50
,,,34.7826087
,,,50
,,,30.3030303
,,,21.21212121
,,,15.55555556
,,,14.63414634
,,,17.85714286
,,,5.617977528
,,,72.72727273
,,,4.597701149
,,,30.76923077
,,,12.5
,,,15.38461538
,,,72.72727273
,,,2.18579235
,,,17.85714286
,,,16.66666667
,,,4.464285714
,,,10.52631579
,,,8.333333333
,,,40
,,,17.77777778
,,,34.7826087
,,,13.51351351
,,,11.11111111
,,,16.66666667
,,,2.816901408
,,,26.08695652
,,,50
,,,33.33333333
,,,15.09433962
,,,9.615384615
,,,26.31578947
,,,8
,,,50
,,,33.33333333
,,,10.41666667
,,,33.33333333
,,,31.25
,,,10
,,,4.166666667
,,,66.66666667
,,,5.333333333
,,,4.347826087
,,,33.33333333
,,,19.04761905
,,,11.66666667
,,,28.57142857
,,,15.55555556
,,,25
,,,19.04761905
,,,18.91891892
,,,66.66666667
,,,62.5
,,,12.24489796
,,,21.05263158
,,,10
,,,4.761904762
,,,50
,,,35.71428571
,,,17.14285714
,,,2.475247525
,,,16.21621622
,,,9.523809524
,,,3.246753247
,,,55.55555556
,,,72.72727273
,,,8.536585366
,,,7.272727273
,,,18.75
,,,21.73913043
,,,13.33333333
,,,47.05882353
,,,9.722222222
,,,13.15789474
,,,14.81481481
,,,14.81481481
,,,45
,,,6.976744186
,,,14.28571429
,,,36.36363636
,,,8.163265306
,,,9.090909091
,,,6.557377049
,,,12
,,,13.79310345
,,,16.66666667
,,,30.76923077
,,,15.625
,,,17.39130435
,,,12.90322581
,,,36.36363636
,,,40
,,,17.39130435
,,,38.46153846
,,,26.31578947
,,,5.555555556
,,,10
,,,16.66666667
,,,60
,,,20.45454545
,,,17.14285714
,,,3.883495146
,,,13.95348837
,,,33.33333333
,,,10.44776119
,,,13.79310345
,,,37.5
,,,80
,,,14.81481481
,,,66.66666667
,,,22.72727273
,,,7.843137255
,,,4.545454545
,,,55.55555556
,,,19.04761905
,,,12.76595745
,,,12.5
,,,12.5
,,,34
,,,13.33333333
,,,8.163265306
,,,23.52941176
,,,16.66666667
,,,8.163265306
,,,26.92307692
,,,36.36363636
,,,23.80952381
,,,27.27272727
,,,62.5
,,,8.510638298
,,,9.722222222
,,,40
,,,16.12903226
,,,7.894736842
,,,72.72727273
,,,3.571428571
,,,2.702702703
,,,12.12121212
,,,30.76923077
,,,7.575757576
,,,15.38461538
,,,5.154639175
,,,28.57142857
,,,10.29411765
,,,24.24242424
,,,6.666666667
,,,3.703703704
,,,13.7254902
,,,5.555555556
,,,23.52941176
,,,8.888888889
,,,33.33333333
,,,5.882352941
,,,13.04347826
,,,15.15151515
,,,15.38461538
,,,20
,,,12.5
,,,7.619047619
,,,38.88888889
,,,63.63636364
,,,12.90322581
,,,5.882352941
,,,15.51724138
,,,13.63636364
,,,35.29411765
,,,10.20408163
,,,12.76595745
,,,10.95890411
,,,30.76923077
,,,8.695652174
,,,72.72727273
,,,5.405405405
,,,4.761904762
,,,23.52941176
,,,31.25
,,,4.210526316
,,,6.818181818
,,,40
,,,5
,,,11.76470588
,,,13.88888889
,,,35.71428571
,,,18.91891892
,,,33.33333333
,,,5.797101449
,,,33.33333333
,,,6.557377049
,,,41.17647059
,,,30.76923077
,,,13.33333333
,,,5.681818182
,,,10
,,,5.660377358
,,,25
,,,5.194805195
,,,44.44444444
,,,62.5
,,,23.52941176
,,,38.46153846
,,,8.474576271
,,,25
,,,4.87804878
,,,4.838709677
,,,9.523809524
