fragment, used, inprojects, sloc, usedsloc, percent,
25700811_0.java,100707,5300,9,4,0.444444444,
23352348_1.java,100677,5401,151,4,0.026490066,
21393738_0.java,100582,5562,92,4,0.043478261,
19956089_0.java,100306,5258,64,4,0.0625,
9434511_0.java,100211,5368,92,4,0.043478261,
13471215_0.java,100192,5277,60,4,0.066666667,
22090388_0.java,100186,5279,36,4,0.111111111,
13216188_1.java,100153,5268,73,4,0.054794521,
23537742_0.java,100142,5536,168,4,0.023809524,
20781073_1.java,100125,5245,52,4,0.076923077,
15473230_0.java,100104,5232,57,4,0.070175439,
15473230_1.java,100104,5232,52,4,0.076923077,
8031494_0.java,100083,5245,90,4,0.044444444,
23037139_0.java,100012,5146,99,4,0.04040404,
21445320_0.java,99988,5215,83,4,0.048192771,
25011488_0.java,99986,5123,130,4,0.030769231,
21213350_0.java,99967,5216,48,4,0.083333333,
11878756_0.java,99965,5231,151,4,0.026490066,
14351685_0.java,99962,5225,80,4,0.05,
24063795_0.java,99945,5211,79,4,0.050632911,
6848538_0.java,99522,5145,78,4,0.051282051,
17091391_0.java,99511,5142,65,4,0.061538462,
23562986_0.java,99296,5077,91,4,0.043956044,
9187587_0.java,99238,5243,32,4,0.125,
21582522_0.java,98882,5119,217,4,0.01843318,
21536607_0.java,98876,5019,15,5,0.333333333,
239750_0.java,98816,5109,39,4,0.102564103,
24840395_1.java,98796,5124,49,4,0.081632653,
23256779_0.java,98722,5100,103,4,0.038834951,
12386309_0.java,98711,4967,85,4,0.047058824,
12800409_0.java,98697,4974,63,4,0.063492063,
19682300_0.java,98606,5002,68,4,0.058823529,
21806929_0.java,98514,4957,67,4,0.059701493,
22964623_0.java,98487,4994,112,4,0.035714286,
21494340_0.java,98410,4978,29,4,0.137931034,
24255545_2.java,98311,4912,62,4,0.064516129,
6338221_0.java,98298,4919,68,4,0.058823529,
20252501_0.java,98234,4951,77,4,0.051948052,
21294290_0.java,98218,4942,65,4,0.061538462,
23244907_1.java,98217,4941,62,4,0.064516129,
7613689_0.java,98217,4941,79,4,0.050632911,
18138454_1.java,98217,4941,35,4,0.114285714,
12124636_0.java,98113,5803,85,4,0.047058824,
21655588_0.java,98113,5803,85,4,0.047058824,
3001391_0.java,98096,7074,83,6,0.072289157,
20285096_0.java,98038,4882,198,4,0.02020202,
4614907_0.java,97997,4922,78,4,0.051282051,
3683059_0.java,97980,4877,9,4,0.444444444,
21082172_0.java,97975,4866,60,4,0.066666667,
10846622_0.java,97944,4876,183,4,0.021857923,
19638257_1.java,97926,4874,12,5,0.416666667,
158511_0.java,97889,4852,205,4,0.019512195,
11902536_0.java,97854,4864,101,4,0.03960396,
9337967_0.java,97850,4859,25,4,0.16,
19804890_0.java,97840,4852,12,4,0.333333333,
22179544_0.java,97832,4852,34,4,0.117647059,
11360732_2.java,97830,4851,12,4,0.333333333,
21436873_0.java,97830,4851,34,4,0.117647059,
9319522_0.java,97830,4851,87,4,0.045977011,
15915000_0.java,97730,5434,54,6,0.111111111,
19858051_0.java,97508,3944,35,4,0.114285714,
21674680_0.java,96275,8454,254,6,0.023622047,
22853976_0.java,93999,5801,84,4,0.047619048,
20821196_1.java,93975,649,36,4,0.111111111,
14941808_0.java,93861,10606,209,6,0.028708134,
17265099_1.java,92994,6065,320,6,0.01875,
13721279_0.java,92680,3709,17,4,0.235294118,
23591042_0.java,92140,3698,19,6,0.315789474,
24141252_0.java,92050,6832,77,6,0.077922078,
13088110_1.java,90881,681,105,4,0.038095238,
13329885_0.java,90604,4601,117,4,0.034188034,
12517882_0.java,90409,4430,105,4,0.038095238,
9849739_0.java,90267,5775,100,4,0.04,
12974546_0.java,89146,4203,203,4,0.019704433,
24971500_2.java,88385,3367,36,6,0.166666667,
18871025_0.java,86436,3312,47,6,0.127659574,
7906908_0.java,84582,8163,22,6,0.272727273,
24709662_1.java,84526,5656,46,4,0.086956522,
24219776_1.java,83197,9518,83,4,0.048192771,
13755155_0.java,82959,7084,230,6,0.026086957,
5483604_1.java,82689,8355,40,6,0.15,
10571437_0.java,82277,4539,29,6,0.206896552,
377396_0.java,82183,4387,40,4,0.1,
19492512_0.java,81717,4417,49,6,0.12244898,
7589512_0.java,80629,784,258,4,0.015503876,
23841643_1.java,80434,5946,184,4,0.02173913,
13656735_1.java,80427,600,15,4,0.266666667,
19578278_0.java,80219,5683,112,6,0.053571429,
12107841_0.java,80155,686,97,4,0.041237113,
15264582_0.java,80145,5299,164,6,0.036585366,
21780935_0.java,80021,667,93,4,0.043010753,
21578845_0.java,79828,8417,38,4,0.105263158,
6370315_0.java,79818,3724,55,6,0.109090909,
15127241_1.java,78848,5502,196,6,0.030612245,
20139958_1.java,78841,5495,24,6,0.25,
12236190_0.java,78841,5495,25,6,0.24,
15078211_0.java,78613,887,73,4,0.054794521,
7881083_0.java,78114,6126,41,6,0.146341463,
19172953_0.java,77850,4708,41,6,0.146341463,
19172953_1.java,77850,4708,62,6,0.096774194,
24452804_3.java,77785,7374,124,6,0.048387097,
21537995_0.java,77711,5756,142,4,0.028169014,
5815918_0.java,77490,4716,32,6,0.1875,
13499335_0.java,77059,5398,208,4,0.019230769,
19767443_1.java,76836,4783,46,6,0.130434783,
7946075_0.java,76535,4558,113,6,0.053097345,
12293735_3.java,76528,8625,226,6,0.026548673,
18675429_4.java,76510,4554,25,6,0.24,
1891641_0.java,76027,4677,35,6,0.171428571,
22441642_0.java,75804,4931,146,4,0.02739726,
23110251_0.java,75750,5353,82,6,0.073170732,
6770437_0.java,75688,3981,58,5,0.086206897,
24574989_0.java,75685,4489,78,4,0.051282051,
17128289_0.java,75673,4489,85,4,0.047058824,
23498999_0.java,75671,4487,24,4,0.166666667,
8325842_0.java,75671,4487,33,4,0.121212121,
19759553_2.java,75671,4487,25,4,0.16,
4455014_0.java,75426,7846,46,4,0.086956522,
24973385_0.java,75415,4602,59,4,0.06779661,
3938161_1.java,75110,4415,49,4,0.081632653,
14930413_0.java,74931,4472,27,4,0.148148148,
18779036_0.java,74633,3821,21,6,0.285714286,
18208080_0.java,74619,5027,13,4,0.307692308,
2983969_1.java,74562,4502,26,6,0.230769231,
25601617_0.java,74389,4334,82,4,0.048780488,
23295744_1.java,74380,4329,20,4,0.2,
8402854_0.java,74380,4329,20,4,0.2,
8657579_2.java,74380,4329,20,4,0.2,
21114828_0.java,74380,4329,28,4,0.142857143,
19604317_1.java,74380,4329,20,4,0.2,
19447834_0.java,74380,4329,20,4,0.2,
21117028_0.java,74380,4329,20,4,0.2,
23346101_1.java,74380,4329,22,4,0.181818182,
23568650_0.java,74380,4329,20,4,0.2,
12349297_0.java,74380,4329,21,4,0.19047619,
23597037_2.java,74380,4329,20,4,0.2,
6131260_0.java,74304,4494,43,6,0.139534884,
19026912_0.java,74209,4967,107,4,0.037383178,
12380997_0.java,73856,4356,50,4,0.08,
22041769_1.java,73762,700,54,17,0.314814815,
24848281_0.java,73715,3792,26,6,0.230769231,
20590064_1.java,73639,4314,22,4,0.181818182,
13463914_0.java,73524,3709,20,6,0.3,
4601938_0.java,73521,3709,29,6,0.206896552,
24868996_1.java,73474,3924,46,5,0.108695652,
10291669_0.java,73384,4875,46,4,0.086956522,
10055548_0.java,73288,3701,84,6,0.071428571,
10713332_0.java,73050,3787,25,6,0.24,
13846413_0.java,73041,8183,118,4,0.033898305,
12060132_4.java,72973,5357,49,6,0.12244898,
13434746_0.java,72928,3823,42,6,0.142857143,
1887946_1.java,72695,3687,22,6,0.272727273,
7727999_0.java,72692,4609,203,6,0.02955665,
23605439_0.java,72645,3748,97,6,0.06185567,
21302148_0.java,72624,3756,45,6,0.133333333,
10798662_2.java,72573,3643,31,6,0.193548387,
10798662_3.java,72573,3643,31,6,0.193548387,
20680001_0.java,72423,3550,46,6,0.130434783,
15015778_1.java,72421,3634,22,6,0.272727273,
2379350_0.java,72421,3634,22,6,0.272727273,
11090763_0.java,72421,3634,23,6,0.260869565,
10814214_2.java,72421,3634,22,6,0.272727273,
9600268_2.java,72421,3634,22,6,0.272727273,
21904036_0.java,72322,5319,59,6,0.101694915,
15698192_3.java,72306,3512,27,6,0.222222222,
15698192_2.java,72306,3512,27,6,0.222222222,
11432636_0.java,72306,3512,55,6,0.109090909,
10976126_0.java,72198,3901,97,6,0.06185567,
10105260_0.java,72142,3784,26,6,0.230769231,
19957163_1.java,71913,3623,27,6,0.222222222,
15613351_1.java,71913,3623,21,6,0.285714286,
22573575_0.java,71864,3751,62,6,0.096774194,
5159346_0.java,71789,4444,128,6,0.046875,
10700642_0.java,71740,3614,51,6,0.117647059,
15879341_1.java,71708,3843,34,6,0.176470588,
12929672_1.java,71708,3843,19,6,0.315789474,
14117773_0.java,71697,719,88,4,0.045454545,
25732663_1.java,71697,3587,25,6,0.24,
23528334_1.java,71633,3814,21,6,0.285714286,
22291914_1.java,71604,1581,180,4,0.022222222,
9319652_1.java,71443,3643,35,6,0.171428571,
22133597_0.java,71305,3429,101,6,0.059405941,
20934805_1.java,71193,3388,22,6,0.272727273,
10966594_0.java,71143,3527,41,6,0.146341463,
20227507_1.java,71132,3385,22,6,0.272727273,
16787694_1.java,71132,3385,21,6,0.285714286,
13911962_1.java,71132,3385,22,6,0.272727273,
16418306_0.java,71132,3385,22,6,0.272727273,
15959614_0.java,71103,3389,23,6,0.260869565,
4405208_0.java,71068,3340,94,5,0.053191489,
17824124_0.java,70816,3513,30,6,0.2,
20236189_1.java,70763,3414,23,6,0.260869565,
22738610_0.java,70691,3758,35,6,0.171428571,
2159677_0.java,70568,3701,95,6,0.063157895,
21328452_0.java,70503,5807,39,4,0.102564103,
357398_1.java,70455,3493,25,6,0.24,
19346903_0.java,70364,3757,29,6,0.206896552,
21111377_0.java,70132,3283,23,6,0.260869565,
17323994_0.java,70111,3269,24,6,0.25,
12289411_1.java,70064,3828,40,6,0.15,
25457535_0.java,69907,3677,21,6,0.285714286,
23792040_0.java,69896,3615,24,6,0.25,
7019119_1.java,69844,4947,26,4,0.153846154,
14497518_0.java,69815,4246,49,4,0.081632653,
13737244_3.java,69700,3542,26,6,0.230769231,
21067207_0.java,69681,3536,12,6,0.5,
5125348_2.java,69681,3536,12,6,0.5,
21666689_0.java,69681,3536,12,6,0.5,
12131270_0.java,68771,3429,223,6,0.02690583,
3512096_0.java,68554,8016,18,4,0.222222222,
19035854_0.java,68554,8016,16,4,0.25,
14627771_0.java,68214,3454,68,6,0.088235294,
21418158_0.java,68019,3288,58,6,0.103448276,
24264472_1.java,67906,5572,141,4,0.028368794,
18203001_0.java,66699,7007,239,4,0.016736402,
15724003_1.java,66455,10090,160,4,0.025,
12958920_0.java,65603,5496,59,6,0.101694915,
9470886_0.java,65555,5801,547,6,0.010968921,
24264472_4.java,65523,5144,153,4,0.026143791,
24741455_1.java,65523,5144,153,4,0.026143791,
11166903_0.java,65288,5889,135,4,0.02962963,
12219623_0.java,64967,5403,194,4,0.020618557,
21569036_0.java,64926,7524,297,4,0.013468013,
6667523_0.java,64826,5639,74,4,0.054054054,
20668161_0.java,64799,5630,24,4,0.166666667,
18168428_0.java,64330,5753,84,4,0.047619048,
25281518_1.java,64321,5608,18,4,0.222222222,
15110171_0.java,64136,4089,41,6,0.146341463,
9600917_1.java,64111,5732,104,4,0.038461538,
20594562_1.java,63964,5255,41,4,0.097560976,
23272461_3.java,63530,3570,37,6,0.162162162,
20043202_0.java,63050,4236,25,6,0.24,
20312197_0.java,62718,118,22,4,0.181818182,
1486642_0.java,62493,5002,34,6,0.176470588,
13065303_0.java,62443,5249,31,4,0.129032258,
3553803_0.java,62326,5481,121,4,0.033057851,
9479147_0.java,62089,5617,28,6,0.214285714,
15918589_0.java,61910,3749,43,6,0.139534884,
16993353_0.java,61846,3908,46,6,0.130434783,
16958324_0.java,61793,6892,93,4,0.043010753,
20493800_0.java,61214,3876,56,6,0.107142857,
12688278_0.java,61020,3973,30,6,0.2,
13020358_0.java,61007,3972,38,6,0.157894737,
12487251_0.java,61007,801,69,4,0.057971014,
17698380_0.java,60945,3861,65,6,0.092307692,
20591005_1.java,60869,5743,21,4,0.19047619,
16820544_0.java,60846,6195,41,4,0.097560976,
20921737_0.java,60735,6570,63,4,0.063492063,
21545044_0.java,60541,3967,29,6,0.206896552,
21008051_2.java,60429,5479,81,4,0.049382716,
9422371_0.java,60399,4124,98,6,0.06122449,
13505078_2.java,60354,4207,52,5,0.096153846,
16887546_0.java,60291,4036,41,6,0.146341463,
18013191_1.java,60241,3984,40,6,0.15,
6444002_0.java,60143,3278,57,6,0.105263158,
2484817_0.java,60140,3278,36,6,0.166666667,
23609408_1.java,60115,3871,90,6,0.066666667,
16179971_5.java,60111,3837,26,6,0.230769231,
8730169_0.java,60087,3858,29,6,0.206896552,
25435990_0.java,60074,3862,65,6,0.092307692,
22431313_1.java,60060,3856,20,6,0.3,
11704369_0.java,60060,3856,24,6,0.25,
10031443_0.java,60060,3856,22,6,0.272727273,
18682785_2.java,60060,3856,23,6,0.260869565,
16462494_0.java,60060,3856,34,6,0.176470588,
20493800_1.java,59931,3897,67,6,0.089552239,
20324581_0.java,59852,3790,38,6,0.157894737,
15523873_0.java,59841,4026,19,6,0.315789474,
18521249_0.java,59823,3749,25,6,0.24,
7934331_0.java,59823,3749,34,6,0.176470588,
5598207_0.java,59752,6161,134,4,0.029850746,
21634484_0.java,59702,3855,32,6,0.1875,
21511712_1.java,59699,3821,16,6,0.375,
16447052_0.java,59615,3848,32,6,0.1875,
20204708_0.java,59406,686,66,4,0.060606061,
14901294_0.java,59313,683,15,4,0.266666667,
10733331_1.java,59289,3958,91,6,0.065934066,
8291309_0.java,59262,5610,143,4,0.027972028,
23419554_0.java,59255,3844,52,6,0.115384615,
16206651_1.java,59255,3844,26,6,0.230769231,
20019622_3.java,59244,4949,33,6,0.181818182,
5240258_1.java,58957,6795,64,4,0.0625,
13301907_0.java,58950,5724,98,4,0.040816327,
20681509_0.java,58940,3750,23,6,0.260869565,
6441513_0.java,58869,6026,97,4,0.041237113,
15839660_1.java,58857,3709,18,6,0.333333333,
20656020_0.java,58857,3709,17,6,0.352941176,
7015107_1.java,58857,3709,19,6,0.315789474,
10000096_1.java,58857,3709,17,6,0.352941176,
3865391_0.java,58857,3709,19,6,0.315789474,
17096564_1.java,58842,3722,57,6,0.105263158,
4169593_1.java,58792,3721,27,6,0.222222222,
3032205_0.java,58773,3713,23,6,0.260869565,
22816851_0.java,58772,3714,43,6,0.139534884,
23327923_0.java,58770,3709,20,6,0.3,
24358038_0.java,58770,3712,53,6,0.113207547,
10161871_1.java,58767,3711,22,6,0.272727273,
15519224_0.java,58765,3710,36,6,0.166666667,
14908094_2.java,58763,3709,16,6,0.375,
3230352_0.java,58763,3709,18,6,0.333333333,
23272461_9.java,58763,3709,16,6,0.375,
5883717_1.java,58763,3709,16,6,0.375,
22233192_1.java,58763,3709,18,6,0.333333333,
19154487_0.java,58763,3709,16,6,0.375,
5993193_3.java,58763,3709,22,6,0.272727273,
11884271_1.java,58763,3709,16,6,0.375,
23272461_8.java,58763,3709,16,6,0.375,
8658036_4.java,58763,3709,32,6,0.1875,
22608959_0.java,58763,3709,27,6,0.222222222,
23272461_1.java,58763,3709,16,6,0.375,
6082389_0.java,58763,3709,30,6,0.2,
15229752_1.java,58763,3709,16,6,0.375,
5169460_0.java,58763,3709,16,6,0.375,
11790770_1.java,58763,3709,16,6,0.375,
23272461_6.java,58763,3709,16,6,0.375,
11694204_1.java,58763,3709,17,6,0.352941176,
13232221_0.java,58763,3709,16,6,0.375,
16206651_0.java,58763,3709,30,6,0.2,
23272461_7.java,58763,3709,16,6,0.375,
16190041_0.java,58763,3709,34,6,0.176470588,
12128413_0.java,58763,3709,16,6,0.375,
5195945_0.java,58763,3709,17,6,0.352941176,
17732710_0.java,58763,3709,39,6,0.153846154,
10501619_1.java,58763,3709,16,6,0.375,
23792870_0.java,58763,3709,19,6,0.315789474,
17628034_0.java,58763,3709,16,6,0.375,
22348881_2.java,58763,3709,16,6,0.375,
22364859_1.java,58763,3709,17,6,0.352941176,
11452623_0.java,58763,3709,17,6,0.352941176,
18021281_0.java,58763,3709,20,6,0.3,
18634322_1.java,58763,3709,16,6,0.375,
9991196_0.java,58763,3709,19,6,0.315789474,
3728977_0.java,58763,3709,19,6,0.315789474,
23272461_5.java,58763,3709,16,6,0.375,
5195945_2.java,58763,3709,17,6,0.352941176,
4169593_0.java,58763,3709,17,6,0.352941176,
15576714_0.java,58742,6192,370,6,0.016216216,
3814408_2.java,58657,5782,30,4,0.133333333,
10283669_0.java,58543,5657,139,4,0.028776978,
9686046_1.java,58421,5664,142,4,0.028169014,
24426076_0.java,58317,3698,16,6,0.375,
5908632_1.java,58316,3698,17,6,0.352941176,
12729063_0.java,58316,3698,16,6,0.375,
21064560_0.java,58316,3698,16,6,0.375,
18231537_1.java,58316,3698,23,6,0.260869565,
9240450_1.java,58088,5516,92,4,0.043478261,
18549881_0.java,58083,5598,54,4,0.074074074,
6899744_0.java,57961,5384,18,4,0.222222222,
21157365_0.java,57914,5577,9,4,0.444444444,
1912173_1.java,57896,5897,35,4,0.114285714,
18249187_0.java,57823,5622,48,6,0.125,
18799453_0.java,57801,713,111,4,0.036036036,
12965903_0.java,57711,5463,34,4,0.117647059,
17564525_0.java,57605,3674,28,6,0.214285714,
16377070_3.java,57532,5591,43,4,0.093023256,
8583037_0.java,57384,5626,115,4,0.034782609,
8729305_0.java,57384,5626,114,4,0.035087719,
10683973_0.java,57384,5626,115,4,0.034782609,
24431441_0.java,57298,5514,46,4,0.086956522,
8180925_0.java,57234,4587,60,4,0.066666667,
14797914_0.java,57167,4572,32,4,0.125,
4079965_0.java,57056,5444,24,4,0.166666667,
20333841_0.java,56869,5281,74,4,0.054054054,
25424476_1.java,56808,4458,42,4,0.095238095,
4785294_2.java,56782,5408,73,4,0.054794521,
15761688_0.java,56762,5900,122,4,0.032786885,
7906908_1.java,56747,5392,36,4,0.111111111,
11350130_0.java,56730,5391,101,4,0.03960396,
25760775_0.java,56717,4650,35,4,0.114285714,
9474498_0.java,56643,611,18,4,0.222222222,
22618278_0.java,56628,5382,12,4,0.333333333,
12630103_0.java,56555,5343,19,4,0.210526316,
24115033_0.java,56555,5343,19,4,0.210526316,
25460708_0.java,56555,5525,60,4,0.066666667,
6761833_0.java,56552,5222,32,4,0.125,
15724435_0.java,56530,5217,16,4,0.25,
4453080_0.java,56492,5343,21,4,0.19047619,
16901597_0.java,56462,5581,190,4,0.021052632,
25810853_1.java,56426,5387,21,4,0.19047619,
18947575_0.java,56393,5370,17,4,0.235294118,
15345768_0.java,56384,5362,11,4,0.363636364,
3432241_0.java,56384,5362,9,4,0.444444444,
5772450_1.java,56373,5408,69,4,0.057971014,
6655240_0.java,56336,5339,43,4,0.093023256,
3089218_0.java,56335,5341,18,5,0.277777778,
21841651_2.java,56313,5477,56,5,0.089285714,
20772150_0.java,56289,5312,26,4,0.153846154,
22625057_0.java,56276,4341,33,4,0.121212121,
17833023_0.java,56265,3518,21,6,0.285714286,
24076743_0.java,56224,5314,25,4,0.16,
7472119_1.java,56190,3523,19,6,0.315789474,
18293834_1.java,56137,5132,139,4,0.028776978,
25131473_0.java,56129,5345,26,4,0.153846154,
14202614_0.java,56082,3492,19,6,0.315789474,
19262643_0.java,56080,5300,29,4,0.137931034,
13310584_0.java,56080,5300,8,4,0.5,
15799856_1.java,56077,5300,85,4,0.047058824,
24675170_0.java,56066,5300,33,4,0.121212121,
10747947_0.java,56062,5305,18,4,0.222222222,
23286097_0.java,56057,5301,79,4,0.050632911,
7393450_0.java,56057,5303,12,4,0.333333333,
22557765_0.java,56055,5301,17,4,0.235294118,
16631782_0.java,56055,5300,32,4,0.125,
10071593_0.java,56054,5300,10,4,0.4,
12661466_0.java,56054,5300,10,6,0.6,
14059655_0.java,56054,5300,8,4,0.5,
9397687_1.java,56054,5300,10,6,0.6,
12450435_0.java,56054,5300,9,4,0.444444444,
5202574_0.java,56054,5300,8,4,0.5,
9903710_0.java,56054,5300,11,4,0.363636364,
2784713_0.java,56054,5300,8,4,0.5,
5247047_0.java,56054,5300,8,4,0.5,
16819110_2.java,56046,5387,70,4,0.057142857,
21464196_0.java,56028,5364,87,4,0.045977011,
18139615_0.java,56027,3492,22,6,0.272727273,
16865270_1.java,56007,5348,67,4,0.059701493,
9650217_0.java,55958,4211,62,4,0.064516129,
5311679_0.java,55918,5356,66,4,0.060606061,
21923236_0.java,55908,5374,52,4,0.076923077,
12519783_0.java,55866,3492,25,6,0.24,
10558312_0.java,55861,5330,49,4,0.081632653,
7285517_1.java,55860,3494,28,6,0.214285714,
17318387_1.java,55857,3493,16,6,0.375,
12201949_0.java,55853,3492,24,7,0.291666667,
13243241_5.java,55853,3492,18,6,0.333333333,
12862731_0.java,55853,3492,30,6,0.2,
11943327_1.java,55853,3492,21,6,0.285714286,
4687180_0.java,55853,3492,21,6,0.285714286,
13933424_0.java,55853,3492,24,6,0.25,
16418386_0.java,55853,3492,20,6,0.3,
8406570_0.java,55823,5302,121,4,0.033057851,
10612528_0.java,55820,5292,86,4,0.046511628,
19698098_0.java,55793,5289,18,4,0.222222222,
19934104_0.java,55779,5377,56,4,0.071428571,
16908462_1.java,55711,5326,124,4,0.032258065,
11088321_0.java,55671,5279,62,4,0.064516129,
19393571_0.java,55654,5296,99,4,0.04040404,
23303908_0.java,55617,5336,39,4,0.102564103,
9319652_0.java,55612,3692,27,6,0.222222222,
6332819_0.java,55579,5251,22,4,0.181818182,
22288355_3.java,55577,5087,70,4,0.057142857,
9926485_4.java,55546,5273,73,4,0.054794521,
23365597_0.java,55543,3677,40,6,0.15,
9945067_0.java,55542,3681,22,6,0.272727273,
837463_0.java,55527,3669,21,6,0.285714286,
18580237_0.java,55527,3669,25,6,0.24,
20663678_0.java,55500,5132,173,4,0.023121387,
23073802_0.java,55423,5231,94,4,0.042553191,
21723329_1.java,55416,5702,215,4,0.018604651,
15877853_0.java,55413,5229,31,4,0.129032258,
16411331_0.java,55413,5217,78,4,0.051282051,
17872969_1.java,55405,5221,148,4,0.027027027,
19761553_1.java,55399,5215,95,4,0.042105263,
20512528_0.java,55383,5078,110,4,0.036363636,
24797130_0.java,55377,5215,37,4,0.108108108,
